filename,orgname,label
disco.00200.wav,ES_Le Club - Rymdklang Soundtracks.wav,disco
disco.00201.wav,ES_Let Me Get to Know You - Siine.wav,disco
disco.00202.wav,ES_Let Me Groove - Neon One.wav,disco
disco.00203.wav,ES_Let's Come Together - spring gang.wav,disco
disco.00204.wav,ES_Light Wave - DJ Eely.wav,disco
disco.00205.wav,ES_Love for the Rest - Water Mirrors.wav,disco
disco.00206.wav,ES_Love Jam - Gloria Tells.wav,disco
disco.00207.wav,ES_Love Supreme - Particle House.wav,disco
disco.00208.wav,ES_Maiden Voyage - Duke Herrington.wav,disco
disco.00209.wav,ES_Make You Mine - NIGHTCAP.wav,disco
disco.00210.wav,ES_Mambo - Harvio.wav,disco
disco.00211.wav,ES_Miami Ice - Jojo Avery.wav,disco
disco.00212.wav,ES_Midnight Disco - Cushy.wav,disco
disco.00213.wav,ES_Midnight Specials - Ash Nino.wav,disco
disco.00214.wav,ES_Mission Superstition - Glove Box.wav,disco
disco.00215.wav,ES_Moon and Tide - Particle House.wav,disco
disco.00216.wav,ES_Moonlight Neon - Neon One.wav,disco
disco.00217.wav,ES_Move Me Tonight - Scoobadive.wav,disco
disco.00218.wav,ES_My Dancing Shoes - Neon One.wav,disco
disco.00219.wav,ES_Nalen - Harvio.wav,disco
disco.00220.wav,ES_Need It - Duckmaw.wav,disco
disco.00221.wav,ES_Neon Lightning - Jojo Avery.wav,disco
disco.00222.wav,ES_Never Stop Dancing - Andreas Boldt.wav,disco
disco.00223.wav,ES_Nice Cream - OTE.wav,disco
disco.00224.wav,ES_Nobody Like You - Wildson.wav,disco
disco.00225.wav,ES_One Horned Rhino - Ceen.wav,disco
disco.00226.wav,ES_perfect smile - Paisley Pink.wav,disco
disco.00227.wav,ES_Purple Summer - Harvio.wav,disco
disco.00228.wav,ES_Real Easy - Park Lane.wav,disco
disco.00229.wav,ES_Resting Quality - Brookii.wav,disco
disco.00230.wav,ES_Returning to Her - The New Fools.wav,disco
disco.00231.wav,ES_Ride with You - spring gang.wav,disco
disco.00232.wav,ES_Riding through the Darkness - OTE.wav,disco
disco.00233.wav,ES_Rooftop Disco - Heyson.wav,disco
disco.00234.wav,ES_Rumor - Mike Parr.wav,disco
disco.00235.wav,ES_Run Boy Run - Snake City.wav,disco
disco.00236.wav,ES_Segersta - spring gang.wav,disco
disco.00237.wav,ES_Seize It - Tape Machines.wav,disco
disco.00238.wav,ES_Shark Disco - Elliot Holmes.wav,disco
disco.00239.wav,ES_She's a Heartbreaker - Deanz.wav,disco
disco.00240.wav,ES_Slam Dunk Funk - Duckmaw.wav,disco
disco.00241.wav,ES_Smash - Lupus Nocte.wav,disco
disco.00242.wav,ES_So Slick - Wanda Shakes.wav,disco
disco.00243.wav,ES_Someone New - Lupus Nocte.wav,disco
disco.00244.wav,ES_Something Crazy - Particle House.wav,disco
disco.00245.wav,ES_Sparklin' - Andreas Boldt.wav,disco
disco.00246.wav,ES_Stay With the Enemy - MNDLSS.wav,disco
disco.00247.wav,ES_Steam - spring gang.wav,disco
disco.00248.wav,ES_Str8 Up - Scoobadive.wav,disco
disco.00249.wav,ES_Straight Up (Get Down) - Wildson.wav,disco
disco.00250.wav,ES_Sweet Summer Love - Rocket Jr.wav,disco
disco.00251.wav,ES_Take It Away - White Bones.wav,disco
disco.00252.wav,ES_Taste the Sun - Particle House.wav,disco
disco.00253.wav,ES_Technological Breakdown - Wanda Shakes.wav,disco
disco.00254.wav,ES_Tell It Like It Is - Glove Box.wav,disco
disco.00255.wav,ES_The Balloon Song (Lift up My Soul) - West & Zander.wav,disco
disco.00256.wav,ES_The Beat Is Gonna Set You Free - Duckmaw.wav,disco
disco.00257.wav,ES_The Disco Frog - Rymdklang Soundtracks.wav,disco
disco.00258.wav,ES_The Juggler - Ch@ntarelle.wav,disco
disco.00259.wav,ES_The Kill - Particle House.wav,disco
disco.00260.wav,ES_The Time Is on Our Side - spring gang.wav,disco
disco.00261.wav,ES_They Called Her Cinnamon - Lionel Quick.wav,disco
disco.00262.wav,ES_Those Stockholm Streets - Neon One.wav,disco
disco.00263.wav,ES_Those Vinyl Nights - The New Fools.wav,disco
disco.00264.wav,ES_Thru the Walls - Elliot Holmes.wav,disco
disco.00265.wav,ES_Tiny Fast Vehicle - Magnofield.wav,disco
disco.00266.wav,ES_Titan - Lupus Nocte.wav,disco
disco.00267.wav,ES_Too Hot to Hang Out - Wanda Shakes.wav,disco
disco.00268.wav,ES_Too Late to Meet Up - House Of Say.wav,disco
disco.00269.wav,ES_Track Day - Ambre Jaune.wav,disco
disco.00270.wav,ES_Traffic Jammin' - Neon One.wav,disco
disco.00271.wav,ES_Tribute 2001 - SOOP.wav,disco
disco.00272.wav,ES_Uncomplicated - Brendon Moeller.wav,disco
