filename,orgname,label
jazz.00100.wav,ES_1920s Oldsmobiles - Golden Age Radio.wav,jazz
jazz.00101.wav,ES_27 Times - Gerhard Feng.wav,jazz
jazz.00102.wav,ES_360 Degree Tricks - Almost Here.wav,jazz
jazz.00103.wav,ES_52nd Street - Ch@ntarelle.wav,jazz
jazz.00104.wav,ES_747 - Duke Herrington.wav,jazz
jazz.00105.wav,ES_A Beachside Stroll - Nocturnal Spirits.wav,jazz
jazz.00106.wav,ES_A Real Class Act - Martin Landstrom.wav,jazz
jazz.00107.wav,ES_A Walk in Marais - The Fly Guy Five.wav,jazz
jazz.00108.wav,ES_After Winter Comes Spring - Vendla.wav,jazz
jazz.00109.wav,ES_Back Scratcher - Speedy The Spider.wav,jazz
jazz.00110.wav,ES_Baggage Claim - Martin Landstrom.wav,jazz
jazz.00111.wav,ES_Berliner Skyline - Wendy Marcini.wav,jazz
jazz.00112.wav,ES_Bio Rio - Gustav Lundgren.wav,jazz
jazz.00113.wav,ES_Birdhouse - Hara Noda.wav,jazz
jazz.00114.wav,ES_Books en Route - Martin Klem.wav,jazz
jazz.00115.wav,ES_Bouncy Dance - Daniel Fridell.wav,jazz
jazz.00116.wav,ES_Breath of Whiskey - Franz Gordon.wav,jazz
jazz.00117.wav,ES_Bring Me Yesterday - Wendy Marcini.wav,jazz
jazz.00118.wav,ES_Butterfly Chase - The Morning Report.wav,jazz
jazz.00119.wav,ES_Calle Luna - Vendla.wav,jazz
jazz.00120.wav,ES_Cheap Cabaret - Ludvig Moulin.wav,jazz
jazz.00121.wav,ES_Chestnuts Roasting Gently - William Claeson.wav,jazz
jazz.00122.wav,ES_Christmas Is Here - William Claeson.wav,jazz
jazz.00123.wav,ES_Christmas Kiss - Vendla.wav,jazz
jazz.00124.wav,ES_Claypots St. Kilda - Sugoi.wav,jazz
jazz.00125.wav,ES_Clear as Autumn Nights - Martin Landstrom.wav,jazz
jazz.00126.wav,ES_Coffee Date at Ebertplatz - William Claeson.wav,jazz
jazz.00127.wav,ES_Days before Christmas - Magnus Ringblom Quartet.wav,jazz
jazz.00128.wav,ES_Desiderium - Bladverk Band.wav,jazz
jazz.00129.wav,ES_Did Your Prince Ever Show Up_ - Magnus Ludvigsson.wav,jazz
jazz.00130.wav,ES_Dig This - Vendla.wav,jazz
jazz.00131.wav,ES_Dine-o-Matic - Martin Landstrom.wav,jazz
jazz.00132.wav,ES_Dreamtigers - Hara Noda.wav,jazz
jazz.00133.wav,ES_Early Bloomer - Magnus Ludvigsson.wav,jazz
jazz.00134.wav,ES_East Coast - Molife.wav,jazz
jazz.00135.wav,ES_Elephant Bazaar - Elvin Vanguard.wav,jazz
jazz.00136.wav,ES_Eliot Ness - Bladverk Band.wav,jazz
jazz.00137.wav,ES_Endless Winter - Vendla.wav,jazz
jazz.00138.wav,ES_Errors Expected - The Fly Guy Five.wav,jazz
jazz.00139.wav,ES_Every Moment - Megan Wofford.wav,jazz
jazz.00140.wav,ES_Eye - Hara Noda.wav,jazz
jazz.00141.wav,ES_Eyrie - Hara Noda.wav,jazz
