filename,orgname,label
funk.00100.wav,ES_Life Is a Party - John Runefelt.wav,funk
funk.00101.wav,ES_Light on Your Feet - Ryan James Carr.wav,funk
funk.00102.wav,ES_Lock Stock and Funkadelic - Peter Crosby.wav,funk
funk.00103.wav,ES_Lord of Likes - Duke Herrington.wav,funk
funk.00104.wav,ES_Macon Ga - Peter Crosby.wav,funk
funk.00105.wav,ES_Main Jack - OTE.wav,funk
funk.00106.wav,ES_Main Power - OTE.wav,funk
funk.00107.wav,ES_Mama Funk - spring gang.wav,funk
funk.00108.wav,ES_Mambo Flaco - El Flaco Collective.wav,funk
funk.00109.wav,ES_Mayflower - Daniel Fridell.wav,funk
funk.00110.wav,ES_Million Dollar Smile - Duke Herrington.wav,funk
funk.00111.wav,ES_Mint Condition - Margareta.wav,funk
funk.00112.wav,ES_Moodring - Ryan James Carr.wav,funk
funk.00113.wav,ES_More People - Daniel Fridell.wav,funk
funk.00114.wav,ES_Mr Maniac - Ryan James Carr.wav,funk
funk.00115.wav,ES_Mr. Preamp - Victor Lundberg.wav,funk
funk.00116.wav,ES_My 2 Cents - Rymdklang Soundtracks.wav,funk
funk.00117.wav,ES_My Odd Fellow - Daniel Fridell.wav,funk
funk.00118.wav,ES_My Rama Dama Doo - Sven Lindvall.wav,funk
funk.00119.wav,ES_Non Alcoholic - Arc De Soleil.wav,funk
funk.00120.wav,ES_Old Believers - Sven Lindvall.wav,funk
funk.00121.wav,ES_Once Is Enough - Margareta.wav,funk
funk.00122.wav,ES_Outlaw Funk - OTE.wav,funk
funk.00123.wav,ES_Outside the Line - Margareta.wav,funk
funk.00124.wav,ES_Papa Funk - spring gang.wav,funk
funk.00125.wav,ES_Paper Cloth - El Flaco Collective.wav,funk
funk.00126.wav,ES_Parisian Garden - OTE.wav,funk
funk.00127.wav,ES_Party On - John Runefelt.wav,funk
funk.00128.wav,ES_Pink Shroom - Arc De Soleil.wav,funk
funk.00129.wav,ES_Playtime - Margareta.wav,funk
funk.00130.wav,ES_Pretty Funk - OTE.wav,funk
funk.00131.wav,ES_Private Party - John Runefelt.wav,funk
funk.00132.wav,ES_Raise the Funk - OTE.wav,funk
funk.00133.wav,ES_Rammadam - Daniel Fridell.wav,funk
funk.00134.wav,ES_Resident Elect - OTE.wav,funk
funk.00135.wav,ES_Rhubarb Pie - Margareta.wav,funk
funk.00136.wav,ES_Riding Lower - OTE.wav,funk
funk.00137.wav,ES_Samedi Matin - El Flaco Collective.wav,funk
funk.00138.wav,ES_Sandbox United - Daniel Fridell.wav,funk
funk.00139.wav,ES_Sauvez-vous! - Coma Svensson.wav,funk
