filename,orgname,label
disco.00100.wav,ES_Why Not_ - Victor Lundberg.wav,disco
disco.00101.wav,ES_Boogie Land - Wanda Shakes.wav,disco
disco.00102.wav,ES_Glad It's Over - White Bones.wav,disco
disco.00103.wav,ES_Never Stop Dancing - Andreas Boldt.wav,disco
disco.00104.wav,ES_perfect smile - Paisley Pink.wav,disco
disco.00105.wav,ES_Returning to Her - The New Fools.wav,disco
disco.00106.wav,ES_The Balloon Song (Lift up My Soul) - West & Zander.wav,disco
disco.00107.wav,ES_Jungle Run - Giants' Nest.wav,disco
disco.00108.wav,ES_In My Soul - Neon One.wav,disco
disco.00109.wav,ES_Boogying With Bae - Glove Box.wav,disco
disco.00110.wav,ES_Forever Into You - Wanda Shakes.wav,disco
disco.00111.wav,ES_Let's Come Together - spring gang.wav,disco
disco.00112.wav,ES_The Disco Frog - Rymdklang Soundtracks.wav,disco
disco.00113.wav,ES_French Party - Adua Blaize.wav,disco
disco.00114.wav,ES_We Gotta Be Funkin' - Wanda Shakes.wav,disco
disco.00115.wav,ES_Blow With the Breeze - Wanda Shakes.wav,disco
disco.00116.wav,ES_Working the Nightshift - Duke Herrington.wav,disco
disco.00117.wav,ES_Boogieland Central - Wanda Shakes.wav,disco
disco.00118.wav,ES_Sparklin' - Andreas Boldt.wav,disco
disco.00119.wav,ES_Neon Lightning - Jojo Avery.wav,disco
disco.00120.wav,ES_Eve of Glamour - Margareta.wav,disco
disco.00121.wav,ES_Get Going - OTE.wav,disco
disco.00122.wav,ES_Tribute 2001 - SOOP.wav,disco
disco.00123.wav,ES_Get Outta My Face - Wanda Shakes.wav,disco
disco.00124.wav,ES_Segersta - spring gang.wav,disco
disco.00125.wav,ES_Move to the Music - Wanda Shakes.wav,disco
disco.00126.wav,ES_Tiny Fast Vehicle - Magnofield.wav,disco
disco.00127.wav,ES_So Slick - Wanda Shakes.wav,disco
disco.00128.wav,ES_Get Down - Jojo Avery.wav,disco
disco.00129.wav,ES_Move Me Tonight - Scoobadive.wav,disco
disco.00130.wav,ES_Come On Over - J.F. Gloss.wav,disco
disco.00131.wav,ES_Fly Man - Jos.wav,disco
disco.00132.wav,ES_Undercover Departure - Radio Night.wav,disco
disco.00133.wav,ES_Tell It Like It Is - Glove Box.wav,disco
disco.00134.wav,ES_Let Me Groove - Neon One.wav,disco
disco.00135.wav,ES_Hands Up! - Neon One.wav,disco
disco.00136.wav,ES_Those Stockholm Streets - Neon One.wav,disco
disco.00137.wav,ES_Ensemble ce Soir - Rymdklang Soundtracks.wav,disco
disco.00138.wav,ES_Smash - Lupus Nocte.wav,disco
disco.00139.wav,ES_Nice Cream - OTE.wav,disco
disco.00140.wav,ES_Moonlight Neon - Neon One.wav,disco
disco.00141.wav,ES_The Juggler - Ch@ntarelle.wav,disco
disco.00142.wav,ES_Cool Jam - Gloria Tells.wav,disco
disco.00143.wav,ES_Go Down Low - Glove Box.wav,disco
disco.00144.wav,ES_Wonderful Genesis - Marc Torch.wav,disco
disco.00145.wav,ES_Mission Superstition - Glove Box.wav,disco
disco.00146.wav,ES_Love for the Rest - Water Mirrors.wav,disco
disco.00147.wav,ES_Give Me Shine - Jos.wav,disco
disco.00148.wav,ES_My Dancing Shoes - Neon One.wav,disco
disco.00149.wav,ES_Do It Better - Adua Blaize.wav,disco
disco.00150.wav,ES_Crush for the Night - Aoroa.wav,disco
disco.00151.wav,ES_Traffic Jammin' - Neon One.wav,disco
disco.00152.wav,ES_Fresh Stuff Ahead - Wanda Shakes.wav,disco
disco.00153.wav,ES_Disco Robots - OTE.wav,disco
disco.00154.wav,ES_Caught Up in the Future - Glove Box.wav,disco
disco.00155.wav,ES_Boogie Down - Glove Box.wav,disco
disco.00156.wav,ES_Comfortable Right Here - Ealot.wav,disco
disco.00157.wav,ES_They Called Her Cinnamon - Lionel Quick.wav,disco
disco.00158.wav,ES_Funky Jam - Gloria Tells.wav,disco
disco.00159.wav,ES_EL RHYTHM - Harvio.wav,disco
disco.00160.wav,ES_Foam Party - Rocket Jr.wav,disco
disco.00161.wav,ES_Riding through the Darkness - OTE.wav,disco
disco.00162.wav,ES_Face Punch - Adua Blaize.wav,disco
disco.00163.wav,ES_Disco Diver - Lupus Nocte.wav,disco
disco.00164.wav,ES_Too Hot to Hang Out - Wanda Shakes.wav,disco
disco.00165.wav,ES_Get Me Mr Brown - Glove Box.wav,disco
disco.00166.wav,ES_Jet Set Jivin' - Jos.wav,disco
disco.00167.wav,ES_Wired - AGST.wav,disco
disco.00168.wav,ES_AAH! - TAGE.wav,disco
disco.00169.wav,ES_Free for You - Wanda Shakes.wav,disco
disco.00170.wav,ES_Cosmic Jam - Gloria Tells.wav,disco
disco.00171.wav,ES_I Know Karate - Ash Nino.wav,disco
disco.00172.wav,ES_Disc Me Bro - Basixx.wav,disco
disco.00173.wav,ES_Work It - Ceen.wav,disco
disco.00174.wav,ES_Love Jam - Gloria Tells.wav,disco
disco.00175.wav,ES_Light Wave - DJ Eely.wav,disco
disco.00176.wav,ES_Kvarnbole - spring gang.wav,disco
disco.00177.wav,ES_I Don't Feel Old - spring gang.wav,disco
disco.00178.wav,ES_Fresh Air - Ealot.wav,disco
