filename,orgname,label
country.00200.wav,ES_My Favorite Bar - Easy Wheelers.wav,country
country.00201.wav,ES_My Love on the Line - River Run Dry.wav,country
country.00202.wav,ES_My Man - Lindsey Abraham.wav,country
country.00203.wav,ES_My Old Man - Lindsey Abraham.wav,country
country.00204.wav,ES_My Place in the World - Brett Gregory.wav,country
country.00205.wav,ES_Nashville Shuffle - Roy Williams.wav,country
country.00206.wav,ES_New Boots - Dez Moran.wav,country
country.00207.wav,ES_New Morning - Lindsey Abraham.wav,country
country.00208.wav,ES_No Alarms - View Points.wav,country
country.00209.wav,ES_Nothing Like It - Codey Randall.wav,country
country.00210.wav,ES_Old Folk's Dance - Stationary Sign.wav,country
country.00211.wav,ES_Ole-Time Fiddlin' - River Run Dry.wav,country
country.00212.wav,ES_One Country Mile - Colton Walls.wav,country
country.00213.wav,ES_One Day at a Time - Easy Wheelers.wav,country
country.00214.wav,ES_Only Eyes for You - Mica Emory.wav,country
country.00215.wav,ES_Our Own Rhythm - River Run Dry.wav,country
country.00216.wav,ES_Over Cripple Creek - River Run Dry.wav,country
country.00217.wav,ES_Over the Fence - Roots and Recognition.wav,country
country.00218.wav,ES_Pembroke Pines - Walt Adams.wav,country
country.00219.wav,ES_Perpetual Transit - Walt Adams.wav,country
country.00220.wav,ES_Pick Up Your Banjo - Stationary Sign.wav,country
country.00221.wav,ES_Pilgrim Trail - Robson Carver.wav,country
country.00222.wav,ES_Plank Up - Sixteen Wheelers.wav,country
country.00223.wav,ES_Plant a Seed - Lindsey Abraham.wav,country
country.00224.wav,ES_Poppy Fields - Lindsey Abraham.wav,country
country.00225.wav,ES_Rabbit Holes - John and the Land of Plenty.wav,country
country.00226.wav,ES_Railroad Rumble - Mike Franklyn.wav,country
country.00227.wav,ES_Ray Country - Roy Williams.wav,country
country.00228.wav,ES_Ready to Run for You - Constellate.wav,country
country.00229.wav,ES_Rear Lights Ahead - River Run Dry.wav,country
country.00230.wav,ES_Ride This Train - Robson Carver.wav,country
country.00231.wav,ES_Riding On - Lindsey Abraham.wav,country
country.00232.wav,ES_Roger and Marty - Roy Edwin Williams.wav,country
country.00233.wav,ES_Rolling in the Hay - Benjamin Carey.wav,country
country.00234.wav,ES_Rub Off on Me - River Run Dry.wav,country
country.00235.wav,ES_Run Dry River - River Run Dry.wav,country
country.00236.wav,ES_Running Across - Brett Gregory.wav,country
country.00237.wav,ES_San Antonio Shuffle - Roy Edwin Williams.wav,country
country.00238.wav,ES_Saturday Night Buzz - Heyday Highway.wav,country
country.00239.wav,ES_Shoes Full of Sand - Headlund.wav,country
country.00240.wav,ES_Show Me a Sign - Mica Emory.wav,country
country.00241.wav,ES_Sick Man's Blues - Peter Crosby.wav,country
country.00242.wav,ES_Silver Dollar - Roy Edwin Williams.wav,country
country.00243.wav,ES_Skip a Beat - The Best Ofs.wav,country
country.00244.wav,ES_So It Goes - Codey Randall.wav,country
country.00245.wav,ES_So Many Roads - Headlund.wav,country
country.00246.wav,ES_Some Things Come Easy - Walking Hearts.wav,country
country.00247.wav,ES_South by South - Easy Wheelers.wav,country
country.00248.wav,ES_Southern Sun - Walt Adams.wav,country
country.00249.wav,ES_Stand by Her - John and the Land of Plenty.wav,country
country.00250.wav,ES_Strangely Stupid - The Best Ofs.wav,country
country.00251.wav,ES_Strolling - Roots and Recognition.wav,country
country.00252.wav,ES_Sugar Grove - River Run Dry.wav,country
country.00253.wav,ES_Summer Starts Here - The Undertowns.wav,country
country.00254.wav,ES_Sunday Bright - Lindsey Abraham.wav,country
country.00255.wav,ES_Sunny Side - Jorgen Hallberg.wav,country
country.00256.wav,ES_Sweet Countryside - Easy Wheelers.wav,country
country.00257.wav,"ES_Sweet, Sweet Times - Walt Adams.wav",country
country.00258.wav,ES_Swept Off My Feet - Lindsey Abraham.wav,country
country.00259.wav,ES_Swing With Me - John and the Land of Plenty.wav,country
country.00260.wav,ES_Take My Time - Codey Randall.wav,country
country.00261.wav,ES_Talk to Me Now - Bireli Snow.wav,country
country.00262.wav,ES_That Old Poetry - River Foxcroft.wav,country
country.00263.wav,ES_The Appalachian Trail - Hunter Quinn.wav,country
country.00264.wav,ES_The Curveball - Gary the Canary.wav,country
country.00265.wav,ES_The Day Off - Colton Walls.wav,country
country.00266.wav,ES_The Happy Cowboy - Gary the Canary.wav,country
country.00267.wav,ES_The House Where She Lives - Constellate.wav,country
country.00268.wav,ES_The Local Burger Joint - Stationary Sign.wav,country
country.00269.wav,ES_The Old Dirt Road - Bo the Drifter.wav,country
country.00270.wav,ES_The One I Need - Codey Randall.wav,country
country.00271.wav,ES_The Rodeo - Gary the Canary.wav,country
country.00272.wav,ES_The Shakes - John and the Land of Plenty.wav,country
country.00273.wav,ES_The Transcendent You - Lars Eriksson.wav,country
country.00274.wav,ES_These Here Shears - Nicky Dowling.wav,country
country.00275.wav,ES_They Will Never Know - Constellate.wav,country
country.00276.wav,ES_This Ain't My First Rodeo - Bo the Drifter.wav,country
country.00277.wav,ES_This Is the Right Time - Mica Emory.wav,country
country.00278.wav,ES_Timing of a Joke - American Legion.wav,country
country.00279.wav,ES_Too Close to the Ground - Sixteen Wheelers.wav,country
country.00280.wav,ES_Train Heist - Roy Edwin Williams.wav,country
country.00281.wav,ES_Tumbleweed Gunslingers - Codey Randall.wav,country
country.00282.wav,ES_Tumbleweed Town - River Run Dry.wav,country
country.00283.wav,ES_Turn of the Wheel - Benjamin Carey.wav,country
country.00284.wav,ES_Two More Minutes - River Run Dry.wav,country
country.00285.wav,ES_Two Step Time - Roy Edwin Williams.wav,country
country.00286.wav,ES_Two-Steppin - Roy Edwin Williams.wav,country
country.00287.wav,ES_Vagabond Trail - Constellate.wav,country
country.00288.wav,ES_Vagabond Train - Dez Moran.wav,country
country.00289.wav,ES_Wandering Blues - Mid Knight.wav,country
country.00290.wav,ES_Warm Winds - Mid Knight.wav,country
country.00291.wav,ES_Wave Goodbye - John and the Land of Plenty.wav,country
country.00292.wav,ES_West London Sweetheart - Walt Adams.wav,country
country.00293.wav,ES_What I Can't Recall - Constellate.wav,country
country.00294.wav,ES_When the Final Bell Rings - Mike Franklyn.wav,country
country.00295.wav,ES_Where Are We Now - Brett Gregory.wav,country
country.00296.wav,ES_Where I Put My Head - Colton Walls.wav,country
country.00297.wav,ES_Where the Neon Stars Shine - Bo the Drifter.wav,country
country.00298.wav,ES_Where We Meet Again - Codey Randall.wav,country
country.00299.wav,ES_Whiskey Jig - John and the Land of Plenty.wav,country
country.00300.wav,ES_Willys Waltz - Roy Edwin Williams.wav,country
country.00301.wav,ES_Won't Waste This Night - River Run Dry.wav,country
country.00302.wav,ES_Yellow Grass - John and the Land of Plenty.wav,country
