filename,orgname,label
country.00100.wav,ES_25 Minutes - Roots and Recognition.wav,country
country.00101.wav,ES_A Country Sunset - Constellate.wav,country
country.00102.wav,ES_A Heart Like Yours - Easy Wheelers.wav,country
country.00103.wav,ES_A Pale Horse - Wilsohn.wav,country
country.00104.wav,ES_All Is Easy with a Friend - J.F. Gloss.wav,country
country.00105.wav,ES_Backwoods Burner - Roy Edwin Williams.wav,country
country.00106.wav,ES_Bread and Butter - Lindsey Abraham.wav,country
country.00107.wav,ES_By and By (Instrumental Version) - Nashional.wav,country
country.00108.wav,ES_By and By - Nashional.wav,country
country.00109.wav,ES_Bye for Now - Roots and Recognition.wav,country
country.00110.wav,ES_Can't Save You - Codey Randall.wav,country
country.00111.wav,ES_Christmas Will Be Only You and Me - Nashional.wav,country
country.00112.wav,ES_Climbing the Walls - Roy Edwin Williams.wav,country
country.00113.wav,ES_Coconut Cowboy - Roy Williams.wav,country
country.00114.wav,ES_Cookies and Candy - J.F. Gloss.wav,country
country.00115.wav,ES_Countrypolitan - Roy Edwin Williams.wav,country
country.00116.wav,ES_Cowboy on the Run - Codey Randall.wav,country
country.00117.wav,ES_Coyote - Wilsohn.wav,country
country.00118.wav,ES_Daddy Pay Cash - River Run Dry.wav,country
country.00119.wav,ES_Down the Watering Hole - Nicky Dowling.wav,country
country.00120.wav,ES_Drown Me in a Whiskey Glass - American Legion.wav,country
country.00121.wav,ES_End of the Day - Robson Carver.wav,country
country.00122.wav,ES_Fiddler's Barn - Hunter Quinn.wav,country
country.00123.wav,ES_Flaming Eightballs - The Best Ofs.wav,country
country.00124.wav,ES_For the Good Times - Easy Wheelers.wav,country
country.00125.wav,ES_Freewheeling - Lindsey Abraham.wav,country
country.00126.wav,ES_Full Moon Rag - Roy Williams.wav,country
country.00127.wav,ES_Get My Point - Codey Randall.wav,country
country.00128.wav,ES_Goodbye Memory Lane - Arch Tremors.wav,country
country.00129.wav,ES_Got a New Low - Easy Wheelers.wav,country
country.00130.wav,ES_Happy Cows - J.F. Gloss.wav,country
country.00131.wav,ES_Hello Dear Santa - Nashional.wav,country
country.00132.wav,ES_High Country - Roy Edwin Williams.wav,country
country.00133.wav,ES_Hillbilly Crook - Sight of Wonders.wav,country
country.00134.wav,ES_Hillbilly Diner - Step Two!.wav,country
country.00135.wav,ES_Honky Tonk Star - George Simpson.wav,country
country.00136.wav,ES_Horses Gone Wild - Easy Wheelers.wav,country
country.00137.wav,ES_I Believe in New Beginnings - Constellate.wav,country
country.00138.wav,ES_I'm Goin' Fishin' - Alvaro Antin.wav,country
country.00139.wav,ES_Jamais Vu - Chester Malone.wav,country
country.00140.wav,ES_Jumping In - Alvaro Antin.wav,country
country.00141.wav,ES_Keep Diggin' - Easy Wheelers.wav,country
country.00142.wav,ES_Keeping You Close - Easy Wheelers.wav,country
country.00143.wav,ES_Kiss Me Honey - Nicky Dowling.wav,country
country.00144.wav,ES_Let Me Drive Us Home - Easy Wheelers.wav,country
country.00145.wav,ES_Like a Summer Rose - Stefan Fredriksson.wav,country
country.00146.wav,ES_Losing Your Mind - Colton Walls.wav,country
country.00147.wav,ES_Meadows - Benjamin Carey.wav,country
country.00148.wav,ES_My Favorite Bar - Easy Wheelers.wav,country
country.00149.wav,ES_My Man - Lindsey Abraham.wav,country
country.00150.wav,ES_Nashville Shuffle - Roy Williams.wav,country
country.00151.wav,ES_New Morning - Lindsey Abraham.wav,country
country.00152.wav,ES_No Alarms - View Points.wav,country
country.00153.wav,ES_Oddball Strut - Speedy The Spider.wav,country
country.00154.wav,ES_Old Folk's Dance - Stationary Sign.wav,country
country.00155.wav,ES_One Country Mile - Colton Walls.wav,country
country.00156.wav,ES_One Day at a Time - Easy Wheelers.wav,country
country.00157.wav,ES_Over the Fence - Roots and Recognition.wav,country
country.00158.wav,ES_Pembroke Pines - Walt Adams.wav,country
country.00159.wav,ES_Perpetual Transit - Walt Adams.wav,country
country.00160.wav,ES_Pick Up Your Banjo - Stationary Sign.wav,country
country.00161.wav,ES_Pilgrim Trail - Robson Carver.wav,country
country.00162.wav,ES_Plank Up - Sixteen Wheelers.wav,country
country.00163.wav,ES_Ray Country - Roy Williams.wav,country
country.00164.wav,ES_Ready to Run for You - Constellate.wav,country
country.00165.wav,ES_Ride This Train - Robson Carver.wav,country
