filename,orgname,label
pop.00100.wav,ES_Like a Blind Girl's Dog - Daxten.wav,pop
pop.00101.wav,ES_Little Did I Know - Vicki Vox.wav,pop
pop.00102.wav,ES_Little Thief - Torii Wolf.wav,pop
pop.00103.wav,ES_Looking For Love - OTE.wav,pop
pop.00104.wav,ES_Lose My Mind - Snake City.wav,pop
pop.00105.wav,ES_Lost Someone - Cacti.wav,pop
pop.00106.wav,ES_Machine - Peachy Pavement.wav,pop
pop.00107.wav,ES_Matter of Time - Zorro.wav,pop
pop.00108.wav,ES_Maybe Next Week_ - Franz Gordon.wav,pop
pop.00109.wav,ES_Meant 2 Be - STRLGHT.wav,pop
pop.00110.wav,ES_Mercies New Morning - JOYSPRING.wav,pop
pop.00111.wav,ES_Midnight Groove - Say3.wav,pop
pop.00112.wav,ES_Misotsuchi no Tsurara - Martin Klem (1).wav,pop
pop.00113.wav,ES_Misotsuchi no Tsurara - Martin Klem.wav,pop
pop.00114.wav,ES_Miss Ya - Craig Reever.wav,pop
pop.00115.wav,ES_More Of My Life - BLAEKER.wav,pop
pop.00116.wav,ES_My Kind of 2 A.M. - Adelyn Paik.wav,pop
pop.00117.wav,ES_My Only Wish - Gamma Skies.wav,pop
pop.00118.wav,ES_New Frontier - Ben Elson.wav,pop
pop.00119.wav,"ES_No Thanks, I'll Pass - Kylie Dailey.wav",pop
pop.00120.wav,ES_Nosebleeds - Zorro.wav,pop
pop.00121.wav,ES_Not a Shade of Mine - Mike Parr.wav,pop
pop.00122.wav,ES_Not What I Meant - Filthy The Kid.wav,pop
pop.00123.wav,ES_Olivie - PW.wav,pop
pop.00124.wav,ES_On A Miracle - Duplex Heart.wav,pop
pop.00125.wav,ES_Once and for All - Elijah N.wav,pop
pop.00126.wav,ES_Only for Tonight - NIGHTCAP.wav,pop
pop.00127.wav,ES_Only Yours - Adelyn Paik.wav,pop
pop.00128.wav,ES_Outta Here - Humble Hey.wav,pop
pop.00129.wav,ES_Paraiso - Craig Reever.wav,pop
pop.00130.wav,ES_Part Of Me Still Wants You - Sture Zetterberg.wav,pop
