filename,orgname,label
country.00100.wav,ES_Turn of the Wheel - Benjamin Carey.wav,country
country.00101.wav,ES_Two Step Time - Roy Edwin Williams.wav,country
country.00102.wav,ES_Two-Steppin - Roy Edwin Williams.wav,country
country.00103.wav,ES_Vagabond Trail - Constellate.wav,country
country.00104.wav,ES_Vagabond Train - Dez Moran.wav,country
country.00105.wav,ES_What I Can't Recall - Constellate.wav,country
country.00106.wav,ES_Where I Put My Head - Colton Walls.wav,country
country.00107.wav,ES_Where the Neon Stars Shine - Bo the Drifter.wav,country
country.00108.wav,ES_Where We Meet Again - Codey Randall.wav,country
country.00109.wav,ES_Willys Waltz - Roy Edwin Williams.wav,country
country.00110.wav,ES_A Place Where I Belong - Mid Knight.wav,country
country.00111.wav,ES_A Strong Mind - Mica Emory.wav,country
country.00112.wav,ES_After the Hee-Haws - Piper Ezz.wav,country
country.00113.wav,ES_Ain't Messin' Around - Will Harrison.wav,country
country.00114.wav,ES_Ain't No Thing - Mid Knight.wav,country
country.00115.wav,ES_Amarillo Road - Heyday Highway.wav,country
country.00116.wav,ES_At the Creek - Codey Randall.wav,country
country.00117.wav,ES_Bar Next Door - John and the Land of Plenty.wav,country
country.00118.wav,ES_Blood on the Rails - American Legion.wav,country
country.00119.wav,ES_Bluegrass Bean - The Undertowns.wav,country
country.00120.wav,ES_Bluegrass Boogie - The Undertowns.wav,country
country.00121.wav,ES_By the Fire - George's Town.wav,country
country.00122.wav,ES_Can't See the Trees - Codey Randall.wav,country
country.00123.wav,ES_Carry My Burden - River Run Dry.wav,country
country.00124.wav,ES_Chasing Goonies - Alek Bluntz.wav,country
country.00125.wav,ES_Chasing That Rainbow - River Run Dry.wav,country
country.00126.wav,ES_Chicken Truck Race - Heyday Highway.wav,country
country.00127.wav,ES_Coal Miner's Reel - River Run Dry.wav,country
country.00128.wav,ES_Collard Greens and Grease - American Legion.wav,country
country.00129.wav,ES_Cool Rootsie Dobros - Codey Randall.wav,country
country.00130.wav,ES_Cracks in the Pavement - River Run Dry.wav,country
country.00131.wav,ES_Danny Boy (Country Version) - Traditional.wav,country
country.00132.wav,ES_Dear Anne - Eric Feinberg.wav,country
country.00133.wav,ES_Don't Be Lonely - John and the Land of Plenty.wav,country
country.00134.wav,ES_Ended Up in a Ditch - Benjamin Kling.wav,country
country.00135.wav,ES_Everyone Was Wrong - Bireli Snow.wav,country
