filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
bluse.00100.wav,661500,0.29867408,0.090838045,0.17329074,0.0030550577,1173.866676,163816.3344,1437.24365,174655.3886,2000.979567,932429.4453,0.065566497,0.000536997727,-6.24E-07,0.025721623,7.85E-06,0.002423144,151.9990809,-159.93324,3380.3533,153.03175,1094.108,-14.876336,301.40915,7.616131,143.12318,-16.290968,155.49301,-3.7574248,132.0771,-2.052264,86.68806,0.8688325,56.071964,-12.528139,89.62485,-11.638254,64.755486,-11.604541,79.51974,-11.404593,78.091354,-18.278988,51.675358,-10.637438,62.102894,-15.253837,55.184288,-10.803874,55.121426,-15.228342,50.11003,-6.1158237,63.530464,-6.7645054,67.81336,-3.5478127,73.23266,0
bluse.00101.wav,661500,0.30195135,0.08730473,0.18338192,0.0044695493,1638.014186,70854.07768,1745.159098,71297.08022,2836.057851,269167.9977,0.0938089566,0.000432891588,2.63E-06,0.02464867,0.00016049316,0.006268671,95.703125,-93.120415,4132.322,119.66022,458.45618,-44.633003,158.16138,4.153201,297.05557,-3.4036677,76.8124,-7.244593,113.42838,-10.730426,79.56226,-6.1971636,65.92594,-13.981073,51.4149,3.51291,53.911655,-10.753199,64.08895,-6.675988,57.67938,-15.651544,56.823566,-17.293175,64.81783,-7.33343,40.103245,-3.8681104,70.43008,-3.0880978,53.538887,-4.6279635,46.016224,-6.283586,46.08792,10.698329,49.983917,0
bluse.00102.wav,661500,0.31881705,0.08509621,0.20911218,0.005888602,1751.425066,678149.6697,2241.73653,440596.4983,3879.176543,4416960.625,0.0619168592,0.00140021464,2.47E-06,0.0356983,-5.13E-05,0.0056208707,143.5546875,-112.7746,6002.471,112.00634,1384.8561,11.19725,700.9898,33.50747,221.5399,15.476189,161.01863,14.764963,137.85393,6.189332,84.79479,2.906839,98.23925,-1.7726499,92.00984,4.1636314,73.543526,-6.0168467,67.643265,2.1669452,66.24186,2.8257833,62.5078,0.0047059427,75.899185,-4.5164375,71.69104,1.3072464,75.042984,0.47821286,67.89405,1.8902085,60.070404,-2.1718395,57.130093,0.6729971,52.57461,0
bluse.00103.wav,661500,0.28889787,0.09017726,0.1553175,0.0031919884,1068.919329,252252.1309,1452.203736,367402.3611,2108.453917,1776566.432,0.0457597384,0.000503564536,-6.73E-06,0.023211205,-3.89E-06,0.000900998,123.046875,-195.85239,5659.6895,147.4062,1467.3798,-0.08584793,380.81454,23.899542,205.43886,7.3086195,182.41762,10.224416,107.506035,1.7833287,78.841225,-0.99702156,62.968494,-9.323474,52.43343,-0.94345576,71.19804,-6.655361,80.273346,-7.091533,72.131775,-11.299044,58.540207,-14.233388,49.056408,-10.422992,49.629307,-6.533552,56.467808,-13.716624,59.763763,-5.604431,46.06238,-9.745099,51.0039,-8.17113,52.112835,0
bluse.00104.wav,661500,0.32561514,0.09947967,0.162533,0.005539079,1196.368637,665529.1867,1491.128782,563522.1621,2413.785404,3445294.215,0.0480235191,0.00235429245,-2.91E-07,0.023656465,-4.62E-06,0.0040582702,151.9990809,-186.20795,8643.783,148.20699,1722.1877,-3.9934936,1132.3761,22.246689,370.42422,10.382488,234.06679,6.2883663,158.32516,3.8470454,78.6032,9.160987,86.195145,2.4500148,56.610607,-1.9908334,51.92398,-0.33359966,38.30157,1.7790534,33.400845,-5.0938897,37.86441,-2.1988692,34.571747,-0.7891959,30.585188,1.9384418,26.818909,-6.008691,25.228292,-7.4557495,54.616886,-1.2621645,43.718945,-1.6090583,37.242073,0
bluse.00105.wav,661500,0.38075766,0.09069786,0.22517814,0.0036883967,1283.950252,422898.159,1696.208312,508160.6851,2756.88333,2905225.647,0.0460057687,0.000628551015,0.00031299161,0.04390432,0.00081104465,0.0032834308,107.6660156,-133.19531,5887.669,147.12743,2023.5,-0.74290925,1119.1178,39.62553,288.03387,7.5067573,116.039085,7.8662887,106.61708,3.800479,77.85185,3.7021832,124.40468,2.542153,87.91859,-3.6583252,69.97387,-5.383232,46.882263,3.0095387,60.627903,-4.3211956,85.24433,-4.074602,99.382545,-6.7591095,50.42885,-0.8822473,65.94366,-3.2144854,59.885895,-0.31011802,61.9393,-5.624067,84.149445,-8.6951475,54.6778,0
bluse.00106.wav,661500,0.22520241,0.087521926,0.12595306,0.0047033695,553.8517362,23389.24092,1065.493661,108974.9979,640.1544624,45196.00529,0.0298263503,8.15E-05,-1.39E-06,0.016865475,-1.92E-05,0.0013620371,80.74951172,-343.39767,2426.9385,180.78964,879.7412,67.588234,416.84302,16.900362,224.2851,8.671495,82.34899,2.3144958,64.70655,-5.9692035,51.85791,-6.9979253,37.292046,-7.441174,48.686615,-7.3337064,29.413397,-8.124768,39.1582,-10.929953,44.259098,-9.781214,48.819347,-6.4899855,76.78453,-5.413542,66.95888,-3.7533598,71.92256,-2.7038975,154.0364,-3.0333388,143.66072,-7.2898636,67.59881,-12.197162,86.60358,0
bluse.00107.wav,661500,0.29536688,0.08879548,0.21198907,0.0017672825,1127.494766,82483.89766,1383.097938,62775.01023,2151.636989,339668.6513,0.0558836379,0.000506598095,3.38E-06,0.034511443,1.11E-05,0.00402459,89.10290948,-137.59926,1753.9578,148.98521,395.54913,-29.501741,153.66042,39.131264,122.11541,2.6985853,131.18532,24.746372,94.94616,-6.5343137,82.424706,-2.8875198,74.29828,-8.473828,82.83274,-13.101532,69.77066,-10.403158,65.232635,-3.0459015,64.68109,-10.714006,65.62796,-13.461764,73.39659,-13.342267,62.10612,-8.470851,55.49082,-9.706363,56.879787,-5.2138643,61.621155,-11.960865,71.38536,-13.734494,82.66018,0
bluse.00108.wav,661500,0.4473947,0.07766923,0.13583343,0.0056778514,1714.011571,488741.1876,1948.566078,203104.826,3535.795286,2009489.073,0.0697017705,0.0021744776,1.69E-06,0.012349377,0.00014411488,0.0046598264,123.046875,-134.19237,7056.237,122.79543,1352.4573,-17.197933,190.43816,29.809458,95.651436,-1.7080044,75.59079,11.570828,57.473743,-0.6691607,57.01444,5.637224,55.75951,1.3171769,56.826153,5.7865524,29.09479,0.4577942,32.719288,1.8681138,32.92248,-1.8102608,40.314415,2.151143,55.475643,0.7579506,37.262,2.9326735,27.48949,-0.6626431,26.916496,0.016735042,34.206314,-0.9726199,27.37581,2.219675,38.165382,0
bluse.00109.wav,661500,0.24548586,0.10000702,0.1008429,0.008349448,986.3962302,110254.2601,1125.526508,113067.9942,1818.914001,530469.6209,0.0476130908,0.00060584612,-3.15E-07,0.0143098645,1.01E-05,0.0018980016,99.38401442,-320.5089,6381.3477,131.7874,1216.5709,-13.514095,1560.6305,8.955252,317.30023,10.013604,304.4964,-10.824007,356.3395,-10.26,197.21153,-14.125184,211.91418,-13.981418,185.66159,-8.947043,128.61856,-5.954819,198.83777,-5.726086,245.67535,-7.800855,241.52791,-8.228623,308.09637,-7.913897,193.6754,-8.840675,130.24925,-5.8941827,159.10347,0.12220211,300.47836,-0.9105007,214.8788,-4.915339,187.15591,0
